IDRESEAU;LIBELLE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;GARE;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
128136;RENFE;677000;1;509+160;51e1211e-6665-11e3-afff-01f464e0362d;Cerbère;713279.4756999984;6148798.268199999;3.161150871499952;42.43896162643206;42.43896162643206, 3.161150871499952;42.438961626406154, 3.161150871499952;"{""coordinates"": [3.161150871499952, 42.438961626406154], ""type"": ""Point""}"
72971;Faisceau Motteville Pair;358000;1;170+025;51e244fc-6665-11e3-afff-01f464e0362d;Motteville;544317.4843000025;6950769.4947;0.845685452224688;49.63695911199799;49.63695911199799, 0.8456854522246875;49.63695911197977, 0.8456854522246855;"{""coordinates"": [0.845685452224685, 49.63695911197977], ""type"": ""Point""}"
155086;Faisceau Pair;644000;1;134+330;51eed2e4-6665-11e3-afff-01f464e0362d;Nérac;486704.67809999734;6340758.190400001;0.333917031617894;44.13341840798007;44.13341840798007, 0.3339170316178944;44.13341840795816, 0.333917031617892;"{""coordinates"": [0.333917031617892, 44.13341840795816], ""type"": ""Point""}"
154422;Faisceau pair;556000;1;068+188;51eda6d0-6665-11e3-afff-01f464e0362d;Villeneuve-d'Ingré;612776.9079999998;6760180.042300001;1.831833173992839;47.93620543959585;47.93620543959585, 1.8318331739928388;47.93620543958478, 1.8318331739928382;"{""coordinates"": [1.831833173992838, 47.93620543958478], ""type"": ""Point""}"
155939;Faisceau ateliers;760000;1;002+325;cef2ef90-dfb5-11e3-8eff-01a464e0362d;Nevers;711374.5370000005;6656263.186000001;3.149709652088429;47.00649632644646;47.00649632644646, 3.1497096520884287;47.006496326432654, 3.1497096520884287;"{""coordinates"": [3.149709652088429, 47.006496326432654], ""type"": ""Point""}"
153194;Faisceau V4;719000;1;663+067;51ea609a-6665-11e3-afff-01f464e0362d;Laval-de-Cère;615600.060999997;6428478.175999999;1.929841636582994;44.95036500618929;44.95036500618929, 1.929841636582994;44.95036500616956, 1.929841636582993;"{""coordinates"": [1.929841636582993, 44.95036500616956], ""type"": ""Point""}"
155845;Faisceau Impair;707000;1;367+347;a4aa50d4-9243-11e3-94ff-010c64e0362d;Louroux-de-Bouble;699157.1952999979;6569389.7874;2.989065476846535;46.22436446937737;46.22436446937737, 2.989065476846535;46.22436446936128, 2.989065476846535;"{""coordinates"": [2.989065476846535, 46.22436446936128], ""type"": ""Point""}"
153449;Faisceau Garage Sud;830000;1;079+985;51ed60ea-6665-11e3-afff-01f464e0362d;Montereau;696829.8259000033;6808191.799800001;2.957190567142618;48.374021278311155;48.374021278311155, 2.957190567142618;48.37402127828661, 2.9571905671426175;"{""coordinates"": [2.957190567142618, 48.37402127828661], ""type"": ""Point""}"
153252;Faisceau Pair V4;667000;1;138+170;51ea8d48-6665-11e3-afff-01f464e0362d;Sarrancolin;486054.91690000147;6211183.949700002;0.379530173264547;42.968072757680346;42.968072757680346, 0.3795301732645465;42.968072757655605, 0.37953017326454497;"{""coordinates"": [0.379530173264545, 42.968072757655605], ""type"": ""Point""}"
157598;Faisceau Impair St-Claude;878000;1;073+510;cef9026e-dfb5-11e3-8eff-01a464e0362d;St-Claude;919618.0844999999;6591431.201099999;5.858425673842848;46.38704387153913;46.38704387153913, 5.858425673842848;46.387043871523495, 5.85842567384285;"{""coordinates"": [5.85842567384285, 46.387043871523495], ""type"": ""Point""}"
153132;Faisceau Impair;900000;1;185+967;51ea4b42-6665-11e3-afff-01f464e0362d;Épierre-St-Léger;957145.9708999991;6488946.201699998;6.290777246913858;45.45172508368298;45.45172508368298, 6.290777246913858;45.45172508366468, 6.290777246913859;"{""coordinates"": [6.290777246913859, 45.45172508366468], ""type"": ""Point""}"
156531;Faisceau pair 4 à 8;640000;1;354+194;cef43b3e-dfb5-11e3-8eff-01a464e0362d;Trèbes;653931.7837999985;6234230.325399999;2.43351792959569;43.20580037082856;43.20580037082856, 2.4335179295956895;43.205800370804354, 2.433517929595689;"{""coordinates"": [2.433517929595689, 43.205800370804354], ""type"": ""Point""}"
128259;Faisceau Pair Remiremont;060000;1;027+497;51e6b272-6665-11e3-afff-01f464e0362d;Remiremont;968352.8746000007;6774454.0348000005;6.600501377160337;48.01539881020127;48.01539881020127, 6.600501377160337;48.01539881019042, 6.600501377160339;"{""coordinates"": [6.600501377160339, 48.01539881019042], ""type"": ""Point""}"
154198;Faisceau Impair;421300;1;618+526;51eb49d2-6665-11e3-afff-01f464e0362d;Brest;151281.12569999695;6836761.691399999;-4.42422335272903;48.39881491748468;48.39881491748468, -4.4242233527290304;48.39881491746025, -4.424223352729037;"{""coordinates"": [-4.424223352729037, 48.39881491746025], ""type"": ""Point""}"
128464;Faisceau Reception Pair;561000;1;331+405;51e953b4-6665-11e3-afff-01f464e0362d;Le Mans;491171.81809999794;6767901.054499999;0.200494550209585;47.978178086249024;47.978178086249024, 0.20049455020958504;47.97817808623807, 0.20049455020958265;"{""coordinates"": [0.200494550209583, 47.97817808623807], ""type"": ""Point""}"
132273;Faisceau Jardin;830000;1;001+983;51e3fc42-6665-11e3-afff-01f464e0362d;Paris-Bercy;655645.3867999986;6859351.6182;2.395768809750677;48.83269242143322;48.83269242143322, 2.395768809750677;48.83269242141104, 2.3957688097506766;"{""coordinates"": [2.395768809750677, 48.83269242141104], ""type"": ""Point""}"
85552;Faisceau Angoulême V8 à V54;570000;3;448+733;51e88bbe-6665-11e3-afff-01f464e0362d;Angoulême;479598.5072999969;6510435.296700001;0.169163750054325;45.65790639291987;45.65790639291987, 0.16916375005432527;45.65790639290215, 0.1691637500543233;"{""coordinates"": [0.169163750054323, 45.65790639290215], ""type"": ""Point""}"
73228;Faisceau Ex-Triage (Poste K);990000;2;061+056;51e435e6-6665-11e3-afff-01f464e0362d;Noisy-le-Sec;660558.3255999982;6866499.062600002;2.462030927708951;48.89728826870004;48.89728826870004, 2.462030927708951;48.897288268678196, 2.46203092770895;"{""coordinates"": [2.46203092770895, 48.897288268678196], ""type"": ""Point""}"
70012;Achères (ex Triage);340000;1;019+665;51e779b6-6665-11e3-afff-01f464e0362d;Achères-Grand-Cormier;635033.6706999987;6873637.483899999;2.112814188439291;48.95940757692937;48.95940757692937, 2.112814188439291;48.95940757690783, 2.11281418843929;"{""coordinates"": [2.11281418843929, 48.95940757690783], ""type"": ""Point""}"
132317;Faisceau Remisage Nord VID;830000;1;010+234;51e01260-6665-11e3-afff-01f464e0362d;Villeneuve-St-Georges;658377.2484000027;6851996.09;2.433701533347287;48.76672318802286;48.76672318802286, 2.4337015333472873;48.766723188000334, 2.433701533347287;"{""coordinates"": [2.433701533347287, 48.766723188000334], ""type"": ""Point""}"
128030;Faisceau Chantier Equipement;784000;1;002+166;51e60368-6665-11e3-afff-01f464e0362d;Clermont-Ferrand;709611.5957000032;6521118.1767;3.123719202761555;45.78961616897729;45.78961616897729, 3.123719202761555;45.78961616895994, 3.123719202761555;"{""coordinates"": [3.123719202761555, 45.78961616895994], ""type"": ""Point""}"
128272;Faisceau pair Nançois-Tronville;070000;1;264+738;51e5dfe4-6665-11e3-afff-01f464e0362d;Nançois-Tronville;868399.6350999996;6849040.192299999;5.28939292310994;48.719521598217554;48.719521598217554, 5.28939292310994;48.719521598194795, 5.289392923109943;"{""coordinates"": [5.289392923109943, 48.719521598194795], ""type"": ""Point""}"
155089;Faisceau Impair;001000;1;068+570;51ef02bc-6665-11e3-afff-01f464e0362d;Nangis;700448.331600003;6829571.964200001;3.006076403315361;48.56636742252738;48.56636742252738, 3.006076403315361;48.56636742250382, 3.006076403315361;"{""coordinates"": [3.006076403315361, 48.56636742250382], ""type"": ""Point""}"
72784;Faisceau Belfort V1 à V20;852306;1;000+080;51e93c90-6665-11e3-afff-01f464e0362d;Belfort;989166.3192000017;6731296.172899999;6.851107799923097;47.61857091101546;47.61857091101546, 6.851107799923097;47.61857091100345, 6.8511077999231;"{""coordinates"": [6.8511077999231, 47.61857091100345], ""type"": ""Point""}"
156439;Faisceau impair;908000;1;047+532;cef4a1c0-dfb5-11e3-8eff-01a464e0362d;St-Marcellin;882192.0399999991;6452603.0044;5.318584107216771;45.148645439233135;45.148645439233135, 5.318584107216771;45.14864543921396, 5.318584107216772;"{""coordinates"": [5.318584107216772, 45.14864543921396], ""type"": ""Point""}"
72698;Atelier Magasin Brive Chamiers;621000;1;146+107;51df7292-6665-11e3-afff-01f464e0362d;;583013.1242000014;6451241.210999999;1.511295006048057;45.15054020111426;45.15054020111426, 1.5112950060480574;45.150540201095104, 1.5112950060480563;"{""coordinates"": [1.511295006048056, 45.150540201095104], ""type"": ""Point""}"
155116;Faisceau Pair;003000;1;094+351;51eb4f94-6665-11e3-afff-01f464e0362d;Provins;721812.940899998;6828131.947500002;3.295564388202775;48.553046692070474;48.553046692070474, 3.2955643882027745;48.553046692046856, 3.295564388202775;"{""coordinates"": [3.295564388202775, 48.553046692046856], ""type"": ""Point""}"
132291;Faisceau Cour Marchandises;830000;1;025+578;51e78072-6665-11e3-afff-01f464e0362d;Combs-la-Ville-Quincy;666510.7591999993;6841290.969799999;2.545198174075675;48.67091314676114;48.67091314676114, 2.545198174075675;48.67091314673814, 2.5451981740756744;"{""coordinates"": [2.545198174075674, 48.67091314673814], ""type"": ""Point""}"
155861;Faisceau impair;722000;1;689+626;a4a9e636-9243-11e3-94ff-010c64e0362d;St-Flour-Chaudes-Aigues;708360.8159999996;6437308.3418999985;3.106168867626441;45.03496833843322;45.03496833843322, 3.1061688676264407;45.03496833841373, 3.106168867626441;"{""coordinates"": [3.106168867626441, 45.03496833841373], ""type"": ""Point""}"
128092;Dépôt;338000;1;019+730;51e96a1c-6665-11e3-afff-01f464e0362d;Achères-Ville;635000.0807000026;6873741.8913;2.112339491640999;48.96034299172571;48.96034299172571, 2.1123394916409985;48.960342991704174, 2.1123394916409977;"{""coordinates"": [2.112339491640998, 48.960342991704174], ""type"": ""Point""}"
154108;Faisceau Pair St-Romain-le-Puy;784000;1;118+221;51ee76dc-6665-11e3-afff-01f464e0362d;St-Romain-le-Puy;787527.557099998;6495541.922200002;4.121890931795525;45.553775029909666;45.553775029909666, 4.121890931795525;45.55377502989163, 4.121890931795526;"{""coordinates"": [4.121890931795526, 45.55377502989163], ""type"": ""Point""}"
157367;Faisceau impair 5 et 7;838000;1;253+209;cef9759e-dfb5-11e3-8eff-01a464e0362d;Leuglay-Voulaines;833389.9755000025;6746989.164999999;4.782312561286146;47.80974777280683;47.80974777280683, 4.782312561286146;47.809747772795376, 4.782312561286147;"{""coordinates"": [4.782312561286147, 47.809747772795376], ""type"": ""Point""}"
128622;Garage Busigny;242000;1;180+250;51e61626-6665-11e3-afff-01f464e0362d;Busigny;731942.0377999991;6993489.4793;3.445450505875129;50.03902052143264;50.03902052143264, 3.445450505875129;50.039020521416305, 3.44545050587513;"{""coordinates"": [3.44545050587513, 50.039020521416305], ""type"": ""Point""}"
155462;Faisceau impair;598000;1;331+325;51eeb0c4-6665-11e3-afff-01f464e0362d;Tournon-St-Martin;544144.5719999969;6628224.4164;0.958653379600706;46.73599988644909;46.73599988644909, 0.9586533796007057;46.73599988643449, 0.9586533796007045;"{""coordinates"": [0.958653379600705, 46.73599988643449], ""type"": ""Point""}"
86504;Faisceau Angers V11 à V19;515000;1;344+309;51e8ce44-6665-11e3-afff-01f464e0362d;Angers-St-Laud;431153.0323999971;6712303.727600001;-0.569452712710789;47.45639122770743;47.45639122770743, -0.569452712710789;47.456391227694944, -0.5694527127107918;"{""coordinates"": [-0.569452712710792, 47.456391227694944], ""type"": ""Point""}"
155459;Faisceau impair;598000;1;289+990;51eeed30-6665-11e3-afff-01f464e0362d;La Haye-Descartes;524515.2529999986;6655609.4505;0.691207737595823;46.97760756997567;46.97760756997567, 0.6912077375958234;46.97760756996177, 0.6912077375958219;"{""coordinates"": [0.691207737595822, 46.97760756996177], ""type"": ""Point""}"
72848;Faisceau Strasbourg-Ville V22 à V24;142000;1;000+660;51e5e0c6-6665-11e3-afff-01f464e0362d;Strasbourg-Ville;1048686.6873999983;6841531.876699999;7.729935188936203;48.57998154582243;48.57998154582243, 7.729935188936203;48.579981545798944, 7.729935188936206;"{""coordinates"": [7.729935188936206, 48.579981545798944], ""type"": ""Point""}"
86478;Faisceau Lérouville Pair;070000;1;288+775;51e7d716-6665-11e3-afff-01f464e0362d;Lérouville;886499.4469999969;6858185.203600001;5.539295462724335;48.79675675595334;48.79675675595334, 5.5392954627243345;48.79675675593097, 5.539295462724337;"{""coordinates"": [5.539295462724337, 48.79675675593097], ""type"": ""Point""}"
155322;Faisceau Impair;342000;1;015+469;51eeefa8-6665-11e3-afff-01f464e0362d;Étrépagny;598950.1028999984;6912251.8445999995;1.610860934353505;49.30187382041446;49.30187382041446, 1.610860934353505;49.30187382039462, 1.6108609343535034;"{""coordinates"": [1.610860934353503, 49.30187382039462], ""type"": ""Point""}"
85592;Faisceau Vaires-Torcy D1 V1 à V32;070908;1;005+520;51e6862a-6665-11e3-afff-01f464e0362d;Vaires-Torcy;672601.0405000001;6864112.444600001;2.626439876692448;48.87645094173967;48.87645094173967, 2.6264398766924475;48.87645094171772, 2.626439876692447;"{""coordinates"": [2.626439876692447, 48.87645094171772], ""type"": ""Point""}"
157275;Faisceau pair 4 à 8;042000;1;094+835;cef93686-dfb5-11e3-8eff-01a464e0362d;Aillevillers;948903.0357000008;6761845.317600001;6.332728777672446;47.909720094017686;47.909720094017686, 6.332728777672446;47.909720094006516, 6.332728777672448;"{""coordinates"": [6.332728777672448, 47.909720094006516], ""type"": ""Point""}"
128365;Faisceau R Recolog;001000;1;006+580;51e6513a-6665-11e3-afff-01f464e0362d;Pantin;658151.4113999978;6866700.6943;2.429182785946225;48.89894950364579;48.89894950364579, 2.429182785946225;48.89894950362394, 2.4291827859462245;"{""coordinates"": [2.429182785946224, 48.89894950362394], ""type"": ""Point""}"
136988;Faisceau Garolille;273308;1;001+253;51e9ff76-6665-11e3-afff-01f464e0362d;Lille-St-Sauveur;706914.1281000003;7056863.1895;3.097513989456928;50.60877236640128;50.60877236640128, 3.097513989456928;50.6087723663875, 3.0975139894569286;"{""coordinates"": [3.097513989456929, 50.6087723663875], ""type"": ""Point""}"
154396;Faisceau impair;523000;1;151+935;51ed0978-6665-11e3-afff-01f464e0362d;Benet;424747.81819999963;6592811.568599999;-0.582449564510682;46.37903724829568;46.37903724829568, -0.582449564510682;46.37903724828004, -0.5824495645106843;"{""coordinates"": [-0.582449564510684, 46.37903724828004], ""type"": ""Point""}"
157371;Faisceau impair 1 et 3;838000;1;272+125;cef85458-dfb5-11e3-8eff-01a464e0362d;Villars-Santenoge;848680.3620000035;6740578.141199999;4.984383657897911;47.748781009085825;47.748781009085825, 4.984383657897911;47.74878100907419, 4.984383657897912;"{""coordinates"": [4.984383657897912, 47.74878100907419], ""type"": ""Point""}"
155308;Faisceau Impair;340000;1;092+615;51ec340a-6665-11e3-afff-01f464e0362d;Gaillon-Aubevoye;580313.7296999991;6898183.570999999;1.358753002282885;49.1722096159201;49.1722096159201, 1.3587530022828849;49.172209615899625, 1.3587530022828838;"{""coordinates"": [1.358753002282884, 49.172209615899625], ""type"": ""Point""}"
0;Faisceau pair;222000;1;050+167;7b75b8d4-0bc4-11ea-80ff-01f06fb51c27;Tournes;816517.7383999974;6967430.076699998;4.617255150819254;49.795019164393096;49.795019164393096, 4.617255150819254;49.795019164375624, 4.617255150819256;"{""coordinates"": [4.617255150819256, 49.795019164375624], ""type"": ""Point""}"
131954;Faisceau Impair;420000;1;086+464;51e05b58-6665-11e3-afff-01f464e0362d;Chartres;587902.5267999992;6818263.4954;1.483831286198799;48.45495679783488;48.45495679783488, 1.4838312861987986;48.45495679781075, 1.4838312861987975;"{""coordinates"": [1.483831286198797, 48.45495679781075], ""type"": ""Point""}"
156796;Faisceau des Neiges;341300;1;226+160;cef75662-dfb5-11e3-8eff-01a464e0362d;Le Havre-Maritime;494438.64880000055;6935557.805399999;0.163549734556071;49.48615845601488;49.48615845601488, 0.16354973455607122;49.48615845599593, 0.16354973455606925;"{""coordinates"": [0.163549734556069, 49.48615845599593], ""type"": ""Point""}"
128294;Faisceau voies V102 à V106;161000;1;073+240;51df5b7c-6665-11e3-afff-01f464e0362d;Sarreguemines;997776.2778000012;6896397.422200002;7.079068387612831;49.09816754508529;49.09816754508529, 7.079068387612831;49.098167545064456, 7.079068387612835;"{""coordinates"": [7.079068387612835, 49.098167545064456], ""type"": ""Point""}"
155104;Faisceau Impair;002000;1;049+365;51ed471a-6665-11e3-afff-01f464e0362d;Marles-en-Brie;690497.8328000009;6848469.193399999;2.870794654630841;48.73627460362501;48.73627460362501, 2.870794654630841;48.73627460360234, 2.870794654630841;"{""coordinates"": [2.870794654630841, 48.73627460360234], ""type"": ""Point""}"
85601;Faisceau Réding V5 à V19;070000;1;436+575;51e7aee2-6665-11e3-afff-01f464e0362d;Réding;1002340.2638999969;6856724.927000001;7.113192044758192;48.73975716937786;48.73975716937786, 7.113192044758192;48.73975716935521, 7.113192044758195;"{""coordinates"": [7.113192044758195, 48.73975716935521], ""type"": ""Point""}"
156638;Faisceau impair 3 à 11;800000;1;703+100;cef55fd2-dfb5-11e3-8eff-01a464e0362d;Pont-St-Esprit;831067.7606000006;6351299.375100002;4.641407014685289;44.248449696470495;44.248449696470495, 4.641407014685289;44.24844969644889, 4.641407014685289;"{""coordinates"": [4.641407014685289, 44.24844969644889], ""type"": ""Point""}"
86476;Faisceau Hargarten-Falck Pair V4 à V42;174000;1;049+870;51e8c29c-6665-11e3-afff-01f464e0362d;Hargarten-Falck;964106.4158999994;6907822.3389;6.625713007530491;49.215526029927695;49.215526029927695, 6.625713007530491;49.21552602990743, 6.6257130075304955;"{""coordinates"": [6.625713007530496, 49.21552602990743], ""type"": ""Point""}"
154455;Faisceau Impair V13;570000;3;449+600;51efd38e-6665-11e3-afff-01f464e0362d;Angoulême;479049.5744000003;6509829.074999999;0.16239900766718;45.65227360792182;45.65227360792182, 0.16239900766718032;45.65227360790408, 0.16239900766717832;"{""coordinates"": [0.162399007667178, 45.65227360790408], ""type"": ""Point""}"
128255;Faisceau Impair Lamarche;035000;1;047+855;51e6e4ca-6665-11e3-afff-01f464e0362d;Lamarche;905423.2895999998;6780259.7894;5.759685590779184;48.09040268828996;48.09040268828996, 5.759685590779184;48.09040268827933, 5.759685590779186;"{""coordinates"": [5.759685590779186, 48.09040268827933], ""type"": ""Point""}"
